Temperatura. Can B ( C )	Pressione. Can A ( kPa )
32.35223	6.86544
32.30179	6.87521
32.35223	6.87521
32.35223	6.87521
32.35223	6.87521
32.30179	6.87521
32.35223	6.87521
32.30179	6.88009
32.35223	6.88009
32.35223	6.88009
32.35223	6.88498
32.35223	6.89474
32.35223	6.88009
32.35223	6.88986
32.35223	6.88498
32.35223	6.89474
32.35223	6.88498
32.35223	6.89474
32.35223	6.88986
32.35223	6.89474
32.35223	6.89474
32.35223	6.89474
32.35223	6.89962
32.35223	6.89962
32.35223	6.90451
32.35223	6.90451
32.35223	6.91427
32.35223	6.90451
32.45324	6.91427
32.40271	6.91427
32.35223	6.91427
32.40271	6.91427
32.45324	6.91427
32.40271	6.91916
32.50381	6.91916
32.40271	6.91916
32.45324	6.92404
32.40271	6.92404
32.45324	6.92404
32.40271	6.93381
32.45324	6.92404
32.40271	6.93381
32.35223	6.93381
32.40271	6.93381
32.50381	6.93381
32.45324	6.93869
32.45324	6.93869
32.40271	6.93869
32.50381	6.94357
32.45324	6.93869
32.50381	6.93869
32.45324	6.95334
32.50381	6.94845
32.50381	6.95334
32.55443	6.95334
32.45324	6.95334
32.55443	6.95334
32.45324	6.95334
32.55443	6.95334
32.45324	6.95822
32.55443	6.96310
32.50381	6.96310
32.55443	6.96310
32.45324	6.97287
32.55443	6.96310
32.50381	6.97287
32.55443	6.96799
32.50381	6.97287
32.55443	6.97287
32.50381	6.97287
32.55443	6.97287
32.50381	6.97287
32.55443	6.97287
32.50381	6.97775
32.55443	6.98263
32.50381	6.98263
32.55443	6.99240
32.50381	6.98263
32.55443	6.99240
32.50381	6.98752
32.55443	6.99240
32.50381	6.99240
32.55443	6.99240
32.55443	6.99728
32.60509	6.99728
32.50381	6.99728
32.55443	7.00217
32.50381	7.01193
32.60509	7.00217
32.55443	7.01193
32.65580	7.00705
32.55443	7.01193
32.60509	7.00705
32.55443	7.01193
32.65580	7.01193
32.55443	7.01193
32.65580	7.01193
32.55443	7.01682
32.65580	7.02170
32.60509	7.02170
32.60509	7.02170
32.60509	7.02658
32.65580	7.02170
32.55443	7.03146
32.65580	7.03146
32.60509	7.03146
32.65580	7.03146
32.60509	7.03146
32.65580	7.03146
32.60509	7.03635
32.65580	7.03635
32.60509	7.05100
32.65580	7.04123
32.55443	7.05100
32.65580	7.04123
32.60509	7.05100
32.70656	7.04611
32.60509	7.05100
32.65580	7.04611
32.60509	7.05100
32.70656	7.05588
32.60509	7.05588
32.65580	7.05100
32.60509	7.05588
32.70656	7.06076
32.60509	7.06076
32.70656	7.07053
32.60509	7.06565
32.70656	7.07053
32.60509	7.07053
32.70656	7.07053
32.65580	7.07053
32.75736	7.07053
32.65580	7.07053
32.70656	7.07541
32.65580	7.07541
32.75736	7.07541
32.70656	7.07541
32.75736	7.08029
32.70656	7.09006
32.75736	7.08029
32.65580	7.09006
32.75736	7.08518
32.70656	7.09006
32.75736	7.09006
32.70656	7.09006
32.75736	7.09006
32.70656	7.09494
32.75736	7.09494
32.70656	7.09494
32.75736	7.09494
32.70656	7.09983
32.75736	7.09983
32.70656	7.10959
32.75736	7.10471
32.70656	7.10959
32.75736	7.10471
32.70656	7.10959
32.75736	7.10959
32.70656	7.11447
32.75736	7.11447
32.70656	7.11447
32.75736	7.11447
32.70656	7.11936
32.75736	7.11936
32.70656	7.12912
32.75736	7.12424
32.70656	7.12912
32.75736	7.12912
32.70656	7.12912
32.75736	7.12912
32.70656	7.13401
32.75736	7.13401
32.70656	7.13889
32.75736	7.13889
32.75736	7.13401
32.75736	7.14866
32.75736	7.14377
32.85910	7.14866
32.75736	7.14866
32.75736	7.14866
32.70656	7.14866
32.75736	7.14866
32.75736	7.15354
32.75736	7.15354
32.75736	7.15354
32.75736	7.15354
32.75736	7.15842
32.85910	7.16330
32.75736	7.16819
32.85910	7.16330
32.75736	7.16819
32.75736	7.16819
32.75736	7.16819
32.75736	7.16819
32.75736	7.16819
32.85910	7.17307
32.75736	7.17307
32.85910	7.17795
32.75736	7.17795
32.85910	7.17795
32.80821	7.18772
32.85910	7.18772
32.75736	7.18772
32.91005	7.18772
32.75736	7.18772
32.85910	7.18772
32.75736	7.18772
32.85910	7.18772
32.75736	7.19260
32.96103	7.19260
32.85910	7.19749
32.85910	7.19749
32.85910	7.20725
32.91005	7.20237
32.85910	7.20237
32.96103	7.20237
32.85910	7.20725
32.96103	7.21213
32.80821	7.21213
32.91005	7.20725
32.85910	7.21213
32.96103	7.21702
32.91005	7.21702
32.96103	7.22678
32.91005	7.21702
32.96103	7.22678
32.91005	7.22678
32.96103	7.22678
32.91005	7.22678
32.96103	7.22678
32.91005	7.22678
32.96103	7.22678
32.85910	7.23167
32.96103	7.23167
32.91005	7.23167
32.96103	7.23655
32.91005	7.24631
32.96103	7.23655
32.91005	7.24631
32.96103	7.24143
32.91005	7.24631
32.96103	7.24143
32.91005	7.25120
33.01207	7.25120
32.91005	7.25120
32.96103	7.25120
32.91005	7.25120
32.96103	7.25608
32.91005	7.26585
33.01207	7.25608
32.91005	7.26585
33.01207	7.26585
32.91005	7.26585
33.01207	7.26585
32.96103	7.27073
33.06315	7.26585
32.91005	7.27073
33.01207	7.27073
32.96103	7.28538
33.06315	7.27561
32.96103	7.28050
32.96103	7.27561
32.96103	7.28538
33.06315	7.28050
32.96103	7.28538
33.01207	7.28050
32.96103	7.28538
33.06315	7.28538
32.96103	7.29026
33.06315	7.29026
32.96103	7.29514
33.06315	7.30491
32.96103	7.29026
33.06315	7.30491
32.96103	7.30491
33.01207	7.30491
32.96103	7.30491
33.06315	7.30491
32.96103	7.30491
33.06315	7.30491
33.01207	7.30979
33.06315	7.30979
33.01207	7.30979
33.11428	7.31956
32.96103	7.32444
33.06315	7.31956
33.06315	7.32444
33.06315	7.31956
33.01207	7.32444
33.11428	7.32444
33.01207	7.32933
33.11428	7.32444
33.06315	7.32933
33.11428	7.32933
33.01207	7.33421
33.16546	7.34397
33.01207	7.33909
33.06315	7.34397
33.01207	7.34397
33.16546	7.34397
33.01207	7.34397
33.11428	7.34397
33.06315	7.34397
33.16546	7.34886
33.01207	7.34886
33.11428	7.35374
33.06315	7.34886
33.16546	7.35374
33.11428	7.36351
33.06315	7.35862
33.06315	7.36351
33.16546	7.35862
33.06315	7.36351
33.11428	7.36351
33.11428	7.36351
33.16546	7.36351
33.11428	7.36839
33.16546	7.37327
33.06315	7.36839
33.16546	7.37327
33.11428	7.37327
33.16546	7.38304
33.11428	7.37815
33.16546	7.38304
33.11428	7.38304
33.16546	7.38304
33.11428	7.38304
33.16546	7.38792
33.11428	7.38792
33.16546	7.39280
33.11428	7.38792
33.16546	7.39280
33.11428	7.40257
33.16546	7.39280
33.11428	7.40257
33.16546	7.40257
33.11428	7.40257
33.16546	7.40257
33.11428	7.40257
33.16546	7.40257
33.11428	7.40745
33.16546	7.41234
33.11428	7.41234
33.16546	7.41234
33.11428	7.41234
33.16546	7.41234
33.11428	7.42210
33.16546	7.42210
33.11428	7.42210
33.16546	7.42210
33.21668	7.42698
33.16546	7.42698
33.21668	7.42698
33.16546	7.42698
33.16546	7.43187
33.16546	7.43187
33.21668	7.44163
33.16546	7.43187
33.16546	7.44163
33.16546	7.43675
33.21668	7.44163
33.16546	7.43675
33.21668	7.44163
33.16546	7.44163
33.16546	7.44652
33.26795	7.45140
33.21668	7.45140
33.26795	7.45140
33.21668	7.45140
33.26795	7.46117
33.21668	7.45628
33.26795	7.46117
33.21668	7.46117
33.26795	7.46117
33.21668	7.46117
33.26795	7.46117
33.21668	7.46605
33.31927	7.47093
33.21668	7.47093
33.37064	7.46605
33.26795	7.47093
33.37064	7.47093
33.21668	7.48070
33.31927	7.47581
33.31927	7.48070
33.37064	7.48070
33.21668	7.48558
33.37064	7.48070
33.31927	7.48558
33.31927	7.49046
33.26795	7.50023
33.37064	7.49046
33.26795	7.50023
33.37064	7.50023
33.26795	7.50023
33.37064	7.50023
33.31927	7.50023
33.37064	7.50023
33.31927	7.50023
33.37064	7.50023
33.31927	7.50023
33.37064	7.50511
33.31927	7.50999
33.37064	7.50999
33.31927	7.50999
33.37064	7.50999
33.31927	7.51976
33.31927	7.51488
33.31927	7.51976
33.37064	7.51976
33.31927	7.51976
33.37064	7.52464
33.31927	7.52464
33.37064	7.52464
33.31927	7.52464
33.37064	7.52953
33.31927	7.53441
33.37064	7.53929
33.31927	7.53441
33.37064	7.53929
33.37064	7.53929
33.42206	7.53929
33.31927	7.53929
33.47353	7.53929
33.31927	7.53929
33.42206	7.54418
33.31927	7.54418
33.47353	7.54906
33.37064	7.54906
33.37064	7.54906
33.37064	7.55882
33.47353	7.55394
33.37064	7.55882
33.47353	7.55882
33.37064	7.55882
33.47353	7.55882
33.37064	7.56371
33.47353	7.56859
33.37064	7.56859
33.47353	7.56859
33.42206	7.57836
33.47353	7.56859
33.37064	7.56859
33.47353	7.57836
33.42206	7.57836
33.47353	7.57836
33.42206	7.57836
33.47353	7.57836
33.42206	7.58324
33.52504	7.58812
33.42206	7.58324
33.47353	7.58324
33.42206	7.59789
33.52504	7.59301
33.42206	7.59789
33.47353	7.59301
33.42206	7.60277
33.52504	7.59789
33.42206	7.60277
33.52504	7.60277
33.42206	7.60277
33.52504	7.60277
33.47353	7.60277
33.52504	7.61742
33.42206	7.60765
33.52504	7.61742
33.42206	7.61254
33.52504	7.61742
33.52504	7.61742
33.57661	7.61742
33.47353	7.62230
33.57661	7.61742
33.47353	7.62230
33.57661	7.62719
33.42206	7.62230
33.47353	7.62719
33.47353	7.63695
33.57661	7.62719
33.47353	7.63695
33.57661	7.63207
33.47353	7.63695
33.57661	7.63695
33.52504	7.63695
33.57661	7.64183
33.52504	7.64672
33.57661	7.64183
33.52504	7.64672
33.57661	7.64672
33.52504	7.64672
33.57661	7.64672
33.52504	7.65648
33.57661	7.65648
33.52504	7.65648
33.57661	7.65648
33.52504	7.65648
33.57661	7.66137
33.52504	7.66137
33.57661	7.66625
33.52504	7.66137
33.57661	7.66625
33.52504	7.67113
33.57661	7.66625
33.52504	7.67602
33.57661	7.67602
33.52504	7.67602
33.57661	7.67602
33.57661	7.68090
33.57661	7.68090
33.52504	7.68090
33.57661	7.68578
33.52504	7.68578
33.57661	7.69555
33.52504	7.69066
33.57661	7.69555
33.57661	7.69066
33.57661	7.69555
33.57661	7.69555
33.67988	7.69555
33.57661	7.70043
33.67988	7.70043
33.57661	7.70043
33.57661	7.70531
33.57661	7.71508
33.57661	7.70531
33.57661	7.71508
33.57661	7.71020
33.57661	7.71508
33.57661	7.71020
33.62822	7.71508
33.67988	7.71020
33.57661	7.71996
33.67988	7.72485
33.57661	7.71996
33.67988	7.71996
33.57661	7.72485
33.67988	7.72485
33.57661	7.73461
33.73159	7.72973
33.57661	7.73461
33.73159	7.73461
33.62822	7.73461
33.67988	7.73461
33.67988	7.73949
33.67988	7.73949
33.57661	7.73949
33.78335	7.74926
33.67988	7.75414
33.67988	7.74438
33.67988	7.75414
33.73159	7.74926
33.67988	7.75414
33.78335	7.75414
33.62822	7.75903
33.78335	7.75414
33.67988	7.75903
33.78335	7.75903
33.67988	7.76391
33.73159	7.76391
33.67988	7.76391
33.73159	7.76391
33.67988	7.76391
33.78335	7.77367
33.67988	7.77367
33.78335	7.77367
33.67988	7.77367
33.78335	7.77856
33.67988	7.77856
33.78335	7.78344
33.73159	7.77856
33.78335	7.78344
33.73159	7.78344
33.78335	7.78344
33.73159	7.79321
33.78335	7.78832
33.73159	7.79321
33.78335	7.78832
33.73159	7.79321
33.78335	7.79321
33.73159	7.79809
33.78335	7.79321
33.67988	7.79809
33.78335	7.81274
33.78335	7.79809
33.83517	7.81274
33.73159	7.81274
33.83517	7.81274
33.78335	7.81274
33.83517	7.81274
33.78335	7.81274
33.83517	7.81274
33.78335	7.81762
33.78335	7.81762
33.78335	7.83227
33.83517	7.82250
33.78335	7.83227
33.78335	7.82250
33.78335	7.83227
33.78335	7.82250
33.78335	7.83227
33.88703	7.83227
33.78335	7.83227
33.88703	7.83227
33.78335	7.83715
33.83517	7.83715
33.78335	7.83715
33.88703	7.84204
33.83517	7.84204
33.83517	7.85180
33.83517	7.84692
33.88703	7.85180
33.83517	7.85180
33.88703	7.85180
33.83517	7.85180
33.88703	7.85180
33.83517	7.85180
33.88703	7.85180
33.78335	7.85669
33.88703	7.86157
33.78335	7.86157
33.88703	7.86157
33.83517	7.87133
33.93894	7.86645
33.83517	7.87133
33.88703	7.86645
33.83517	7.87133
33.93894	7.87133
33.83517	7.87622
33.88703	7.87622
33.88703	7.87622
33.88703	7.87622
33.88703	7.89087
33.93894	7.88110
33.83517	7.89087
33.93894	7.88598
33.83517	7.89087
33.93894	7.89087
33.88703	7.89575
33.99090	7.89087
33.88703	7.89575
33.99090	7.89575
33.83517	7.89575
33.99090	7.90063
33.88703	7.90063
33.99090	7.90063
33.88703	7.91040
33.93894	7.91040
33.93894	7.91040
33.99090	7.91040
33.93894	7.91528
33.99090	7.92016
33.88703	7.91528
33.99090	7.91528
33.88703	7.91528
33.99090	7.92016
33.93894	7.92016
33.99090	7.92016
33.93894	7.92505
33.99090	7.92993
33.93894	7.92993
33.99090	7.92993
33.93894	7.92993
33.99090	7.93481
33.93894	7.92993
33.99090	7.93970
33.93894	7.94946
33.99090	7.93970
33.93894	7.94946
33.99090	7.94458
33.93894	7.94946
33.99090	7.94458
33.93894	7.94946
33.99090	7.94946
33.93894	7.94946
33.99090	7.94946
33.93894	7.95434
33.99090	7.95434
33.99090	7.95434
33.99090	7.95923
33.93894	7.96899
33.99090	7.96899
33.99090	7.95923
33.99090	7.96899
33.99090	7.96899
33.99090	7.97388
33.99090	7.97388
33.99090	7.96899
33.99090	7.97388
33.99090	7.97876
33.99090	7.97876
34.09498	7.97876
33.99090	7.98853
34.09498	7.98364
33.99090	7.98853
33.99090	7.98364
33.99090	7.99341
34.09498	7.98853
33.99090	7.98853
33.99090	7.99341
33.99090	7.99341
34.09498	7.99829
33.99090	7.99829
34.09498	8.00806
33.99090	7.99829
34.04291	8.00806
33.99090	8.00317
34.09498	8.00806
33.99090	8.00806
34.09498	8.01294
34.04291	8.00806
34.14709	8.01782
33.99090	8.01294
34.14709	8.01782
33.99090	8.02759
34.19926	8.02271
33.99090	8.02759
34.19926	8.02271
34.04291	8.02759
34.14709	8.02271
34.04291	8.03247
34.19926	8.02759
34.04291	8.03247
34.14709	8.03247
34.09498	8.04224
34.14709	8.03735
34.09498	8.04224
34.19926	8.04712
34.09498	8.04712
34.14709	8.04712
34.14709	8.04712
34.19926	8.04712
34.09498	8.04712
34.19926	8.05200
34.09498	8.05200
34.19926	8.05689
34.09498	8.05200
34.14709	8.05689
34.14709	8.05689
34.19926	8.05689
34.14709	8.06665
34.19926	8.06177
34.09498	8.06665
34.19926	8.06665
34.14709	8.06665
34.19926	8.06665
34.14709	8.07154
34.19926	8.07642
34.14709	8.07642
34.19926	8.08618
34.14709	8.08130
34.19926	8.08130
34.14709	8.08618
34.19926	8.08618
34.14709	8.08618
34.19926	8.09107
34.19926	8.08618
34.25148	8.09595
34.14709	8.09107
34.25148	8.09595
34.14709	8.09107
34.25148	8.09595
34.19926	8.10572
34.30375	8.10083
34.19926	8.10572
34.25148	8.10083
34.19926	8.10572
34.25148	8.11060
34.19926	8.11060
34.19926	8.11548
34.19926	8.11060
34.30375	8.12525
34.19926	8.12525
34.30375	8.12525
34.19926	8.12525
34.30375	8.12525
34.19926	8.12525
34.30375	8.12525
34.19926	8.12525
34.30375	8.12525
34.25148	8.13013
34.30375	8.13013
34.19926	8.13501
34.30375	8.13501
34.25148	8.14478
34.30375	8.13501
34.25148	8.14478
34.35607	8.14478
34.25148	8.14478
34.30375	8.14478
34.25148	8.14478
34.30375	8.14966
34.25148	8.14966
34.35607	8.15455
34.25148	8.14966
34.30375	8.15455
34.25148	8.15943
34.35607	8.15943
34.30375	8.16431
34.35607	8.16431
34.30375	8.16431
34.35607	8.16431
34.30375	8.16431
34.35607	8.16919
34.25148	8.16919
34.40844	8.16919
34.35607	8.17408
34.40844	8.17408
34.30375	8.18384
34.40844	8.17408
34.35607	8.18384
34.40844	8.17896
34.35607	8.18384
34.40844	8.18384
34.35607	8.18384
34.40844	8.18873
34.35607	8.18873
34.40844	8.19361
34.35607	8.20338
34.40844	8.19361
34.35607	8.20338
34.40844	8.19849
34.35607	8.20338
34.40844	8.20338
34.35607	8.20338
34.40844	8.20338
34.30375	8.20826
34.40844	8.20338
34.35607	8.20826
34.40844	8.21314
34.35607	8.21314
34.40844	8.21802
34.35607	8.22291
34.40844	8.21802
34.35607	8.22291
34.40844	8.22291
34.35607	8.22291
34.40844	8.22291
34.40844	8.22779
34.40844	8.22779
34.35607	8.22779
34.40844	8.24244
34.35607	8.23267
34.40844	8.24244
34.40844	8.23756
34.40844	8.24244
34.40844	8.24244
34.40844	8.24244
34.40844	8.24244
34.40844	8.24732
34.40844	8.24732
34.40844	8.25220
34.40844	8.24732
34.40844	8.25220
34.40844	8.24732
34.40844	8.25220
34.40844	8.26197
34.40844	8.25709
34.40844	8.26197
34.40844	8.26197
34.40844	8.26197
34.51335	8.26197
34.40844	8.26685
34.40844	8.26685
34.40844	8.27174
34.56588	8.27174
34.40844	8.27662
34.51335	8.28150
34.40844	8.28150
34.51335	8.28150
34.46087	8.28150
34.51335	8.28639
34.46087	8.28639
34.51335	8.28639
34.46087	8.28639
34.51335	8.29127
34.46087	8.30103
34.51335	8.29127
34.40844	8.30103
34.51335	8.29615
34.40844	8.30103
34.56588	8.29615
34.40844	8.30103
34.56588	8.30103
34.46087	8.30103
34.51335	8.30592
34.40844	8.30592
34.56588	8.30592
34.51335	8.31080
34.61847	8.32057
34.51335	8.32057
34.61847	8.32057
34.51335	8.31568
34.61847	8.32057
34.51335	8.32057
34.56588	8.32545
34.56588	8.32545
34.56588	8.32545
34.51335	8.32545
34.61847	8.33033
34.51335	8.33033
34.61847	8.33033
34.51335	8.34010
34.61847	8.33522
34.56588	8.34010
34.61847	8.33522
34.56588	8.34010
34.61847	8.34498
34.56588	8.34498
34.61847	8.34986
34.56588	8.34986
34.67110	8.35475
34.56588	8.35963
34.61847	8.35963
34.56588	8.35963
34.61847	8.35963
34.61847	8.35963
34.61847	8.35963
34.61847	8.35963
34.61847	8.35963
34.56588	8.36451
34.61847	8.36451
34.56588	8.36451
34.61847	8.36940
34.56588	8.36940
34.67110	8.37428
34.61847	8.37916
34.67110	8.37916
34.61847	8.37916
34.67110	8.38404
34.61847	8.37916
34.67110	8.37916
34.56588	8.38893
34.67110	8.38893
34.61847	8.38893
34.72380	8.38893
34.61847	8.39869
34.72380	8.39869
34.67110	8.40358
34.72380	8.39869
34.61847	8.39869
34.72380	8.39869
34.61847	8.40358
34.72380	8.40846
34.67110	8.40846
34.72380	8.40846
34.67110	8.40846
34.72380	8.40846
34.67110	8.41823
34.72380	8.41334
34.67110	8.41823
34.72380	8.41823
34.67110	8.42311
34.72380	8.42311
34.67110	8.42311
34.72380	8.42311
34.67110	8.42311
34.77654	8.43776
34.67110	8.42799
34.77654	8.43776
34.67110	8.43776
34.77654	8.43776
34.67110	8.43776
34.77654	8.43776
34.67110	8.44264
34.77654	8.44264
34.67110	8.44264
34.77654	8.44264
34.67110	8.44752
34.77654	8.44752
34.67110	8.45729
34.77654	8.45241
34.72380	8.45729
34.77654	8.45729
34.67110	8.46217
34.82934	8.45729
34.72380	8.46217
34.82934	8.46217
34.72380	8.46217
34.82934	8.46706
34.77654	8.46706
34.82934	8.47682
34.77654	8.47194
34.82934	8.47682
34.77654	8.47682
34.82934	8.47682
34.72380	8.48170
34.82934	8.47682
34.77654	8.48170
34.82934	8.48659
34.77654	8.48659
34.82934	8.48659
34.77654	8.49147
34.82934	8.48659
34.77654	8.49635
34.82934	8.49635
34.77654	8.49635
34.82934	8.49635
34.77654	8.49635
34.82934	8.49635
34.77654	8.50124
34.82934	8.50612
34.77654	8.51588
34.82934	8.50612
34.77654	8.51588
34.82934	8.51100
34.77654	8.51588
34.82934	8.51588
34.77654	8.51588
34.82934	8.51588
34.77654	8.52077
34.82934	8.52077
34.77654	8.52077
34.82934	8.52565
34.88219	8.52565
34.82934	8.52565
34.88219	8.53542
34.82934	8.53053
34.88219	8.53542
34.82934	8.53542
34.82934	8.53542
34.82934	8.54030
34.82934	8.54030
34.82934	8.54030
34.77654	8.54030
34.82934	8.54518
34.88219	8.54518
34.82934	8.55495
34.88219	8.55495
34.93510	8.55495
34.88219	8.55007
34.82934	8.55983
34.88219	8.55495
34.82934	8.55495
34.88219	8.55983
34.93510	8.56471
34.88219	8.55983
34.93510	8.56960
34.88219	8.57448
34.93510	8.56471
34.88219	8.57448
34.98806	8.56960
34.88219	8.57448
34.98806	8.57936
34.88219	8.57936
34.98806	8.57936
34.88219	8.57936
34.98806	8.58425
34.88219	8.58913
34.98806	8.57936
34.88219	8.59401
34.93510	8.59401
34.88219	8.59401
35.04107	8.59401
34.88219	8.59890
34.98806	8.59401
34.93510	8.59890
34.98806	8.59890
34.93510	8.60378
35.04107	8.60378
34.88219	8.61354
35.04107	8.60866
34.98806	8.61354
35.04107	8.60866
34.98806	8.61354
35.04107	8.60866
34.93510	8.61843
35.04107	8.61843
34.93510	8.61843
35.04107	8.62331
34.98806	8.62331
35.04107	8.63308
34.98806	8.62819
35.04107	8.63308
34.98806	8.63308
35.04107	8.63308
34.98806	8.63308
35.04107	8.63796
34.98806	8.63796
35.04107	8.63796
34.98806	8.64284
35.04107	8.64284
34.98806	8.64284
35.04107	8.64772
34.98806	8.65261
35.04107	8.65261
34.98806	8.65261
35.04107	8.65261
34.98806	8.65749
35.09414	8.66237
35.04107	8.65749
35.04107	8.66237
34.98806	8.67214
35.09414	8.66726
34.98806	8.66726
35.09414	8.66237
35.04107	8.67214
35.09414	8.67214
35.04107	8.67214
35.09414	8.67214
35.04107	8.67702
35.14727	8.67702
35.04107	8.68191
35.14727	8.68191
35.04107	8.69167
35.14727	8.68191
35.09414	8.69167
35.14727	8.68679
35.04107	8.69167
35.14727	8.69167
35.04107	8.69167
35.14727	8.69167
35.09414	8.69655
35.14727	8.70144
35.09414	8.70144
35.14727	8.70144
35.04107	8.70144
35.14727	8.71120
35.09414	8.70632
35.14727	8.71120
35.09414	8.71120
35.20045	8.71120
35.09414	8.71120
35.14727	8.71609
35.04107	8.71609
35.14727	8.72097
35.09414	8.72097
35.14727	8.72097
35.09414	8.73074
35.20045	8.72585
35.09414	8.73074
35.20045	8.73074
35.09414	8.73074
35.20045	8.73074
35.14727	8.73562
35.20045	8.73074
35.09414	8.73562
35.25369	8.74050
35.20045	8.74050
35.25369	8.75027
35.20045	8.75027
35.20045	8.75027
35.14727	8.75027
35.25369	8.75027
35.14727	8.75027
35.25369	8.75027
35.14727	8.75515
35.25369	8.75515
35.20045	8.76003
35.20045	8.75515
35.20045	8.76003
35.25369	8.76003
35.20045	8.76980
35.25369	8.76492
35.20045	8.76980
35.25369	8.76492
35.20045	8.76980
35.25369	8.76980
35.20045	8.77468
35.25369	8.77956
35.20045	8.77956
35.25369	8.77956
35.20045	8.78445
35.25369	8.78933
35.20045	8.78445
35.25369	8.78933
35.20045	8.78933
35.25369	8.78933
35.20045	8.78933
35.25369	8.79421
35.20045	8.79421
35.25369	8.79910
35.20045	8.80886
35.25369	8.79910
35.20045	8.80886
35.25369	8.80398
35.25369	8.80886
35.25369	8.80398
35.20045	8.81375
35.25369	8.81375
35.25369	8.81375
35.25369	8.81375
35.25369	8.81863
35.25369	8.81863
35.25369	8.82839
35.25369	8.82351
35.25369	8.82839
35.25369	8.82839
35.25369	8.82839
35.25369	8.82839
35.25369	8.82839
35.25369	8.83328
35.25369	8.83328
35.36033	8.83328
35.25369	8.84793
35.36033	8.83816
35.30698	8.84793
35.25369	8.84304
35.25369	8.84793
35.36033	8.84793
35.25369	8.84793
35.36033	8.84793
35.30698	8.85281
35.41373	8.84793
35.25369	8.85769
35.36033	8.85769
35.25369	8.86258
35.41373	8.86746
35.30698	8.86258
35.36033	8.86746
35.25369	8.86746
35.36033	8.86746
35.25369	8.86746
35.46719	8.86746
35.36033	8.87234
35.41373	8.87234
35.36033	8.87722
35.46719	8.87722
35.41373	8.88699
35.41373	8.87722
35.36033	8.88699
35.41373	8.88211
35.41373	8.88699
35.46719	8.88699
35.25369	8.89187
35.46719	8.89187
35.41373	8.89676
35.46719	8.89676
35.41373	8.89676
35.46719	8.89676
35.41373	8.90652
35.46719	8.90652
35.41373	8.90652
35.46719	8.90652
35.41373	8.90652
35.41373	8.90652
35.41373	8.91140
35.46719	8.91629
35.41373	8.91629
35.46719	8.91629
35.41373	8.91629
35.46719	8.91629
35.41373	8.92605
35.52071	8.92117
35.41373	8.92605
35.46719	8.92605
35.41373	8.92605
35.46719	8.92605
35.41373	8.93094
35.46719	8.93582
35.41373	8.94070
35.46719	8.94559
35.41373	8.94559
35.52071	8.94559
35.46719	8.94070
35.52071	8.94559
35.46719	8.95047
35.52071	8.95047
35.52071	8.95047
35.52071	8.95047
35.46719	8.96512
35.57428	8.95535
35.46719	8.96023
35.57428	8.96023
35.46719	8.96512
35.57428	8.96023
35.46719	8.96512
35.57428	8.97000
35.46719	8.97000
35.57428	8.97000
35.52071	8.97000
35.57428	8.97488
35.46719	8.97488
35.57428	8.97488
35.52071	8.98465
35.57428	8.98465
35.52071	8.98465
35.57428	8.98465
35.52071	8.98465
35.57428	8.98465
35.52071	8.98953
35.57428	8.99442
35.46719	9.00418
35.62791	8.98953
35.52071	9.00418
35.62791	8.99442
35.57428	9.00418
35.57428	8.99930
35.52071	9.00418
35.62791	8.99930
35.52071	9.00906
35.62791	9.00418
35.52071	9.00906
35.62791	9.02371
35.52071	9.01395
35.62791	9.02371
35.52071	9.02371
35.68160	9.02371
35.52071	9.02371
35.68160	9.02371
35.52071	9.02371
35.62791	9.02371
35.52071	9.02371
35.68160	9.02860
35.57428	9.04324
35.62791	9.03348
35.57428	9.03836
35.68160	9.03348
35.57428	9.04324
35.68160	9.03836
35.62791	9.04324
35.68160	9.04324
35.62791	9.04324
35.68160	9.04813
35.62791	9.04813
35.68160	9.05301
35.62791	9.05301
35.68160	9.06278
35.62791	9.05301
35.68160	9.06278
35.62791	9.06278
35.68160	9.06278
35.62791	9.06278
35.68160	9.06278
35.62791	9.06278
35.68160	9.06766
35.62791	9.07254
35.68160	9.07254
35.62791	9.08231
35.68160	9.07254
35.62791	9.07743
35.68160	9.07254
35.62791	9.08231
35.68160	9.07743
35.62791	9.08231
35.68160	9.08231
35.62791	9.08231
35.68160	9.08719
35.68160	9.08719
35.68160	9.09207
35.62791	9.09207
35.68160	9.10184
35.68160	9.09696
35.68160	9.10184
35.68160	9.10184
35.68160	9.10184
35.68160	9.10672
35.68160	9.10672
35.73535	9.10672
35.68160	9.10672
35.68160	9.12137
35.68160	9.11161
35.68160	9.11649
35.68160	9.11649
35.73535	9.12137
35.68160	9.12137
35.68160	9.12137
35.68160	9.12137
35.68160	9.12626
35.68160	9.12626
35.73535	9.12626
35.68160	9.13114
35.73535	9.12626
35.68160	9.13602
35.73535	9.14090
35.78915	9.14090
35.73535	9.14090
35.68160	9.14090
35.73535	9.14090
35.78915	9.14090
35.73535	9.14579
35.84301	9.14579
35.73535	9.14579
35.84301	9.15067
35.73535	9.15555
35.78915	9.15067
35.73535	9.16044
35.89693	9.15555
35.78915	9.16044
35.84301	9.16044
35.78915	9.16532
35.84301	9.16044
35.73535	9.16532
35.89693	9.16532
35.78915	9.17020
35.84301	9.17997
35.78915	9.17508
35.89693	9.17997
35.84301	9.17997
35.89693	9.17997
35.78915	9.17997
35.89693	9.17997
35.84301	9.18485
35.89693	9.18485
35.84301	9.18485
35.89693	9.18973
35.84301	9.19950
35.89693	9.18973
